market,currency,slug,category,packLabel,indiaRetailInr,indiaFloruviInr,rate,localRetailEstimate,floruviPrice,basis
iq,IQD,curly-kale,leafy-greens,"100 g",99.00,138.60,96.208333,952.462,1500.000,"produce median"
iq,IQD,lacinato-kale,leafy-greens,"100 g",99.00,138.60,96.208333,952.462,1500.000,"produce median"
iq,IQD,swiss-chard,leafy-greens,"100 g",99.00,138.60,96.208333,952.462,1500.000,"produce median"
iq,IQD,bok-choy,leafy-greens,"250 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,tatsoi,leafy-greens,"250 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,mizuna,leafy-greens,"100 g",99.00,138.60,96.208333,952.462,1500.000,"produce median"
iq,IQD,mustard-greens,leafy-greens,"200 g",38.00,53.20,96.208333,365.592,750.000,"produce median"
iq,IQD,watercress,leafy-greens,"100 g",169.00,236.60,96.208333,1625.921,2500.000,"produce median"
iq,IQD,sorrel,leafy-greens,"100 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,endive,leafy-greens,"250 g",55.00,77.00,96.208333,529.146,750.000,"produce median"
iq,IQD,radicchio,leafy-greens,"200–300 g",80.00,112.00,96.208333,769.667,1250.000,"produce median"
iq,IQD,amaranth-greens,leafy-greens,"1 bunch · 125–150 g",75.00,105.00,96.208333,721.562,1250.000,"produce median"
iq,IQD,fenugreek-greens,leafy-greens,"1 bunch · 150–200 g",75.00,105.00,96.208333,721.562,1250.000,"produce median"
iq,IQD,napa-cabbage,leafy-greens,"250 g",110.00,154.00,96.208333,1058.292,1500.000,"produce median"
iq,IQD,sweet-basil,herbs,"100 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,thai-basil,herbs,"100 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,holy-basil,herbs,"250 g",150.00,210.00,96.208333,1443.125,2250.000,"produce median"
iq,IQD,mint,herbs,"1 bunch · 125–150 g",40.00,56.00,96.208333,384.833,750.000,"produce median"
iq,IQD,coriander,herbs,"1 bunch · 150–200 g",75.00,105.00,192.41667,1443.125,2250.000,"own median of 1, limited"
iq,IQD,flat-leaf-parsley,herbs,"100 g",85.00,119.00,78.431373,666.667,1000.000,"own median of 1"
iq,IQD,curly-parsley,herbs,"50 g",55.00,77.00,96.208333,529.146,750.000,"produce median"
iq,IQD,dill,herbs,"1 bunch · 125–150 g",75.00,105.00,96.208333,721.562,1250.000,"produce median"
iq,IQD,chives,herbs,"100 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,garlic-chives,herbs,"100 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,oregano,herbs,"100 g",150.00,210.00,96.208333,1443.125,2250.000,"produce median"
iq,IQD,thyme,herbs,"100 g",120.00,168.00,96.208333,1154.500,1750.000,"produce median"
iq,IQD,rosemary,herbs,"100 g",120.00,168.00,96.208333,1154.500,1750.000,"produce median"
iq,IQD,sage,herbs,"100 g",150.00,210.00,96.208333,1443.125,2250.000,"produce median"
iq,IQD,lemon-balm,herbs,"100 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,shiso,herbs,"100 g",85.00,119.00,96.208333,817.771,1250.000,"produce median"
iq,IQD,chervil,herbs,"100 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,tarragon,herbs,"100 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,marjoram,herbs,"100 g",40.00,56.00,96.208333,384.833,750.000,"produce median"
iq,IQD,lemongrass,herbs,"100 g",30.00,42.00,96.208333,288.625,500.000,"produce median"
iq,IQD,broccoli-microgreens,microgreens,"25 g",160.00,224.00,96.208333,1539.333,2250.000,"produce median"
iq,IQD,radish-microgreens,microgreens,"50 g",200.00,280.00,96.208333,1924.167,2750.000,"produce median"
iq,IQD,pea-shoots,microgreens,"50 g",200.00,280.00,96.208333,1924.167,2750.000,"produce median"
iq,IQD,sunflower-shoots,microgreens,"50 g",79.00,110.60,96.208333,760.046,1250.000,"produce median"
iq,IQD,mustard-microgreens,microgreens,"50 g",200.00,280.00,96.208333,1924.167,2750.000,"produce median"
iq,IQD,red-cabbage-microgreens,microgreens,"50 g",179.00,250.60,96.208333,1722.129,2500.000,"produce median"
iq,IQD,kale-microgreens,microgreens,"50 g",179.00,250.60,96.208333,1722.129,2500.000,"produce median"
iq,IQD,arugula-microgreens,microgreens,"25 g",170.00,238.00,96.208333,1635.542,2500.000,"produce median"
iq,IQD,beet-microgreens,microgreens,"50 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,amaranth-microgreens,microgreens,"50 g",250.00,350.00,96.208333,2405.208,3500.000,"produce median"
iq,IQD,basil-microgreens,microgreens,"25 g",160.00,224.00,96.208333,1539.333,2250.000,"produce median"
iq,IQD,coriander-microgreens,microgreens,"50 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,fenugreek-microgreens,microgreens,"50 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,wheatgrass,microgreens,"250 g",300.00,420.00,96.208333,2886.250,4250.000,"produce median"
iq,IQD,kohlrabi-microgreens,microgreens,"50 g",179.00,250.60,96.208333,1722.129,2500.000,"produce median"
iq,IQD,garden-cress-microgreens,microgreens,"50 g",179.00,250.60,96.208333,1722.129,2500.000,"produce median"
iq,IQD,cherry-tomatoes,fruiting-crops,"250 g",110.00,154.00,96.208333,1058.292,1500.000,"produce median"
iq,IQD,beefsteak-tomatoes,fruiting-crops,"250 g",220.00,308.00,96.208333,2116.583,3000.000,"produce median"
iq,IQD,plum-tomatoes,fruiting-crops,"250 g",220.00,308.00,96.208333,2116.583,3000.000,"produce median"
iq,IQD,cucumber,fruiting-crops,"500 g",60.00,84.00,104.16667,625.000,1000.000,"own median of 2"
iq,IQD,bell-peppers,fruiting-crops,"3 peppers · mixed colours",250.00,350.00,64.8,1620.000,2500.000,"own median of 2"
iq,IQD,green-chillies,fruiting-crops,"100 g",25.00,35.00,96.208333,240.521,500.000,"produce median"
iq,IQD,jalapeno-peppers,fruiting-crops,"200 g",65.00,91.00,96.208333,625.354,1000.000,"produce median"
iq,IQD,strawberries,fruiting-crops,"250 g",250.00,350.00,140,3500.000,5000.000,"own median of 1"
iq,IQD,eggplant,fruiting-crops,"250 g",40.00,56.00,96.208333,384.833,750.000,"produce median"
iq,IQD,zucchini,fruiting-crops,"150–200 g",57.00,79.80,48.104167,274.194,500.000,"own median of 2, limited"
iq,IQD,muskmelon,fruiting-crops,"1 melon",190.00,266.00,96.208333,1827.958,2750.000,"produce median"
iq,IQD,green-beans,fruiting-crops,"250 g",76.00,106.40,96.208333,731.183,1250.000,"produce median"
iq,IQD,spring-onions,roots-and-stems,"1 bunch · 225–250 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,celery,roots-and-stems,"250 g",149.00,208.60,96.208333,1433.504,2250.000,"produce median"
iq,IQD,radish,roots-and-stems,"1 bunch · 450–500 g",100.00,140.00,96.208333,962.083,1500.000,"produce median"
iq,IQD,beetroot,roots-and-stems,"250 g",45.00,63.00,111.11111,500.000,750.000,"own median of 1"
iq,IQD,carrot,roots-and-stems,"250 g",50.00,70.00,71.875,359.375,750.000,"own median of 2"
iq,IQD,ginger,roots-and-stems,"250 g",85.00,119.00,96.208333,817.771,1250.000,"produce median"
iq,IQD,turmeric,roots-and-stems,"250 g",65.00,91.00,96.208333,625.354,1000.000,"produce median"
iq,IQD,potato,roots-and-stems,"1 kg",80.00,112.00,192.41667,1539.333,2250.000,"own median of 1, limited"
iq,IQD,nasturtium-flowers,edible-flowers,"15–20 flowers",350.00,490.00,96.208333,3367.292,4750.000,"produce median"
iq,IQD,viola-flowers,edible-flowers,"40 g",250.00,350.00,96.208333,2405.208,3500.000,"produce median"
iq,IQD,pansy-flowers,edible-flowers,"40 g",250.00,350.00,96.208333,2405.208,3500.000,"produce median"
iq,IQD,calendula-petals,edible-flowers,"40 g",250.00,350.00,96.208333,2405.208,3500.000,"produce median"
iq,IQD,borage-flowers,edible-flowers,"40 g",250.00,350.00,96.208333,2405.208,3500.000,"produce median"
iq,IQD,radish-microgreens-live-tray,microgreens,"1 live tray",130.00,182.00,96.208333,1250.708,2000.000,"produce median"
iq,IQD,pea-microgreens-live-tray,microgreens,"1 live tray",130.00,182.00,96.208333,1250.708,2000.000,"produce median"
iq,IQD,sunflower-microgreens-live-tray,microgreens,"1 live tray",130.00,182.00,96.208333,1250.708,2000.000,"produce median"
iq,IQD,broccoli-microgreens-live-tray,microgreens,"1 live tray",130.00,182.00,96.208333,1250.708,2000.000,"produce median"
iq,IQD,fenugreek-microgreens-live-tray,microgreens,"1 live tray",130.00,182.00,96.208333,1250.708,2000.000,"produce median"
iq,IQD,red-amaranth-microgreens-live-tray,microgreens,"1 live tray",130.00,182.00,96.208333,1250.708,2000.000,"produce median"
de,EUR,butterhead-lettuce,leafy-greens,"1 head · 120–250 g",75.00,105.00,0.029866667,2.24,3.15,"own median of 2"
de,EUR,romaine-lettuce,leafy-greens,"1 head · 120–250 g",75.00,105.00,0.021272727,1.60,2.25,"produce median"
de,EUR,green-oakleaf-lettuce,leafy-greens,"75 g",80.00,112.00,0.021272727,1.70,2.40,"produce median"
de,EUR,red-oakleaf-lettuce,leafy-greens,"250 g",210.00,294.00,0.021272727,4.47,6.30,"produce median"
de,EUR,lollo-rosso-lettuce,leafy-greens,"250 g",100.00,140.00,0.021272727,2.13,3.00,"produce median"
de,EUR,lollo-bionda-lettuce,leafy-greens,"200 g",50.00,70.00,0.021272727,1.06,1.50,"produce median"
de,EUR,iceberg-lettuce,leafy-greens,"200–300 g",200.00,280.00,0.021272727,4.25,6.00,"produce median"
de,EUR,arugula,leafy-greens,"100 g",99.00,138.60,0.012535354,1.24,1.75,"own median of 2"
de,EUR,spinach,leafy-greens,"250 g",75.00,105.00,0.042545455,3.19,4.50,"own median of 1, limited"
de,EUR,baby-kale,leafy-greens,"250 g",437.00,611.80,0.021272727,9.30,13.05,"produce median"
de,EUR,curly-kale,leafy-greens,"100 g",99.00,138.60,0.021272727,2.11,2.95,"produce median"
de,EUR,lacinato-kale,leafy-greens,"100 g",99.00,138.60,0.021272727,2.11,2.95,"produce median"
de,EUR,swiss-chard,leafy-greens,"100 g",99.00,138.60,0.021272727,2.11,2.95,"produce median"
de,EUR,bok-choy,leafy-greens,"250 g",149.00,208.60,0.021272727,3.17,4.45,"produce median"
de,EUR,tatsoi,leafy-greens,"250 g",149.00,208.60,0.021272727,3.17,4.45,"produce median"
de,EUR,mizuna,leafy-greens,"100 g",99.00,138.60,0.021272727,2.11,2.95,"produce median"
